date,district,lat,lon,month,pressure,temp_min,temp_max,temp_avg,humidity,wind_speed,cloud_cover,rainfall,rainfall_3d,precipitation_type,hailstorm_label,thunderstorm_label,soil_type,soil_moisture,slope,elevation,ndvi,earthquake_prone,flood_label,landslide_label,heatwave_label,coldwave_label
2024-02-12,Bishnupur,24.6,93.8,2,1003.8500101561882,15.0,27.39920645920183,21.199603229600918,87.2342662306356,4.025958445315191,41.91709229679863,2.0798963269417063,4.034216552963418,rain,0,0,Clay,39.37951345900265,6,770,0.48,False,0,0,0,0
2024-02-13,Bishnupur,24.6,93.8,2,1010.1715693694164,9.19183019309607,21.60761499754399,15.39972259532003,91.7482687784203,9.157499274089172,61.775831735454524,1.2592742481917625,4.449610129892912,rain,0,0,Clay,35.811292802260915,6,770,0.48,False,0,0,0,0
2024-02-18,Bishnupur,24.6,93.8,2,1007.0979600733281,5.478505439752983,20.51493981104957,12.996722625401276,88.86724567198307,5.2521115371120235,45.21674784643946,3.128842473969771,6.46801304910327,rain,0,0,Clay,38.96374706624157,6,770,0.48,False,0,0,0,0
2024-02-19,Bishnupur,24.6,93.8,2,1006.2965096297366,11.98032783174239,19.75917373059911,15.86975078117075,68.51370918667753,9.392697636905444,76.19856209819997,0.27151216883532375,4.6596288909968875,none,0,0,Clay,42.3701730040561,6,770,0.48,False,0,0,0,0
2024-02-22,Bishnupur,24.6,93.8,2,1007.6628653500728,6.510109439867623,22.466892659499486,14.488501049683554,82.73466953076301,4.27355923433333,47.79809373639283,8.938279029263965,12.33863367206909,rain,0,0,Clay,36.7443706142667,6,770,0.48,False,0,0,0,0
2024-02-22,Bishnupur,24.6,93.8,2,1009.380658205401,13.673487933078185,28.632354966288734,21.15292144968346,84.96878365627285,4.669543278777155,53.686155414367505,0.8497494844582232,10.059540682557543,none,0,0,Clay,42.0493263770041,6,770,0.48,False,0,0,0,0
2024-02-27,Bishnupur,24.6,93.8,2,1006.6635552104623,12.186276518600195,18.44333464858534,15.314805583592767,71.51986819476022,6.963532892714325,62.919979119879244,0.5518433324449286,10.339871846167147,none,0,0,Clay,36.4685821519571,6,770,0.48,False,0,0,0,0
2024-03-01,Bishnupur,24.6,93.8,3,1010.7428598193427,19.314341107238942,32.97066234791268,26.142501727575812,79.62796736088274,3.792884175397578,84.00147565541452,1.452223769292854,2.853816586196036,rain,0,0,Clay,42.49280559947793,6,770,0.48,False,0,0,0,0
2024-03-04,Bishnupur,24.6,93.8,3,1016.7452166084945,16.920094735727627,32.10128039348052,24.510687564604076,78.91179435492043,6.730347391434656,74.23931596213698,7.419812430370989,9.423879532108803,rain,0,0,Clay,30.173408190545537,6,770,0.48,False,0,0,0,0
2024-03-12,Bishnupur,24.6,93.8,3,1009.7552139530559,17.910933629142065,34.251462605963646,26.081198117552855,61.6940797719841,9.546302697234218,81.03387779127381,3.082749309289853,11.954785508953726,rain,0,0,Clay,42.45297965053146,6,770,0.48,False,0,0,0,0
2024-03-16,Bishnupur,24.6,93.8,3,995.5708799350343,20.094732883096626,30.866042958276335,25.480387920686482,72.29817229973004,8.252294812759326,79.15040137620697,2.6542843607811237,13.156846100441996,rain,0,0,Clay,29.960280297148117,6,770,0.48,False,0,0,0,0
2024-03-19,Bishnupur,24.6,93.8,3,1014.9178075724807,15.589771620622688,35.01454654471144,25.302159082667067,81.33714360676805,9.833149785357646,67.01922204442644,0.039332559486956825,5.776366229557964,none,0,0,Clay,34.968399350203796,6,770,0.48,False,0,0,0,0
2024-03-20,Bishnupur,24.6,93.8,3,1004.8001372335832,16.800779994640845,27.80507846895023,22.302929231795538,87.90110327985022,6.410506949256038,31.019894032065515,2.3569095038519685,5.050526424120079,rain,0,0,Clay,27.25726052005512,6,770,0.48,False,0,0,0,0
2024-03-21,Bishnupur,24.6,93.8,3,1008.3246577822391,12.935934466209375,33.961850979206815,23.448892722708095,82.41757146515768,2.5400208475945005,35.025056781465665,1.8651263718755837,4.261368435214539,rain,0,0,Clay,27.558724652004162,6,770,0.48,False,0,0,0,0
2024-03-24,Bishnupur,24.6,93.8,3,1016.7356934877295,18.98332550971718,30.137251834285827,24.560288672001505,82.96521445019103,3.2658440745220094,61.835460074081475,0.7217337536799988,4.943769629407581,none,0,0,Clay,33.23344056107101,6,770,0.48,False,0,0,0,0
2024-03-29,Bishnupur,24.6,93.8,3,1009.5882402777953,20.6634384353884,27.980148576437553,24.32179350591298,68.12786768357594,5.416226891359384,37.196316457028686,0.13646895383948746,2.7233290793951004,none,0,0,Clay,29.56354106916879,6,770,0.48,False,0,0,0,0
2024-03-30,Bishnupur,24.6,93.8,3,1009.8744051850659,12.0,33.45559028799392,22.72779514399696,79.56655783826791,10.311087050012508,57.998542241458175,0.6170225183853382,1.4752252259048546,none,0,0,Clay,43.6378782325138,6,770,0.48,False,0,0,0,0
2024-03-30,Bishnupur,24.6,93.8,3,1004.99367250927,15.599678413121168,30.307985490601084,22.953831951861126,84.94596476859165,2.3051035263348045,55.21590280310722,2.591957155795019,3.3454486280198745,rain,0,0,Clay,38.75556368392376,6,770,0.48,False,0,0,0,0
2024-03-31,Bishnupur,24.6,93.8,3,1004.4125348161881,14.794971010330833,37.396689189401265,26.09583009986605,78.27197298052508,7.204775734847712,63.7888948777802,4.789963859723596,7.998943533903983,rain,0,0,Clay,31.78291614113332,6,770,0.48,False,0,0,0,0
2024-04-02,Bishnupur,24.6,93.8,4,1008.3987425463315,19.98289293657381,33.79182594679672,26.887359441685263,84.68465712425383,9.917711163039536,50.03606139525089,3.211819785010893,10.593740800529538,rain,0,0,Clay,37.87919950642091,6,770,0.58,False,0,0,0,0
2024-04-03,Bishnupur,24.6,93.8,4,995.1737490226666,18.15912235281134,32.21000019652534,25.18456127466834,70.91371765242559,3.7860174266918696,38.64239401836272,2.6194822631305565,10.621265907865077,rain,0,0,Clay,28.955415291757387,6,770,0.58,False,0,0,0,0
2024-04-03,Bishnupur,24.6,93.8,4,1009.8654647918291,18.845640174920106,28.662117505684865,23.753878840302484,65.64699628759575,9.546488845295814,69.24414203514448,0.3675624862475638,6.198864534389044,none,0,0,Clay,29.260154846821447,6,770,0.58,False,0,0,0,0
2024-04-16,Bishnupur,24.6,93.8,4,1008.2258189969148,21.42339819459375,36.17656024030472,28.799979217449234,87.38570956108681,3.2486859888598434,73.88453553533238,0.04857676446599743,3.035621513844148,none,0,0,Clay,37.34252669576742,6,770,0.58,False,0,0,0,0
2024-04-16,Bishnupur,24.6,93.8,4,1010.5035678438994,17.38006965465421,33.11949173824599,25.249780696450102,69.34935679487484,8.888346415797994,48.421900976711726,4.302376152859182,4.718515403572773,rain,0,0,Clay,45.12571034864018,6,770,0.58,False,0,0,0,0
2024-04-22,Bishnupur,24.6,93.8,4,1016.6361168485828,19.944739630102227,38.15284188426433,29.04879075718328,85.49256599370997,3.394506527876633,48.78331822250262,0.27623330637803506,4.627186223703245,none,0,0,Clay,43.99302172320167,6,770,0.58,False,0,0,0,0
2024-04-22,Bishnupur,24.6,93.8,4,997.1044943397269,17.07433967513017,34.46111471907761,25.767727197103888,62.45561526415171,11.470543032807633,60.43776979889336,6.344323204973495,10.922932664210743,rain,0,0,Clay,43.88182878719088,6,770,0.58,False,0,0,0,0
2024-04-23,Bishnupur,24.6,93.8,4,1021.623857223526,15.426536915464135,32.33600651751775,23.881271716490943,91.59153146622052,8.688481447719381,35.94828170032602,0.40301540556670706,7.023571916918268,none,0,0,Clay,38.641902946394055,6,770,0.58,False,0,0,0,0
2024-04-23,Bishnupur,24.6,93.8,4,1015.7432615875623,16.836294259460526,30.553191701081943,23.694742980271236,82.43651339917328,6.104043626721955,64.95160937653795,5.670040457471751,12.417379068011984,rain,0,0,Clay,40.74487407596463,6,770,0.58,False,0,0,0,0
2024-05-02,Bishnupur,24.6,93.8,5,1011.1464912709753,19.353021104869303,38.494802362148874,28.923911733509087,67.47902149639972,5.978455785020285,44.777254587629045,12.200344057051176,18.273399920089666,rain,0,0,Clay,50.090499331638526,6,770,0.73,False,0,0,0,0
2024-05-03,Bishnupur,24.6,93.8,5,995.0315676688062,17.645590830182922,36.852436048173836,27.249013439178377,84.66502916898233,16.657522670290792,91.66816851186121,73.16369659646602,91.03408111098898,rain,0,1,Clay,61.83639393203143,6,770,0.73,False,0,0,0,0
2024-05-07,Bishnupur,24.6,93.8,5,1000.7361123028033,20.620637929252084,28.189880220764625,24.405259075008352,73.66575371466666,14.851773024069233,100.0,47.59360770244418,132.9576483559614,rain,0,0,Clay,56.611160181071384,6,770,0.73,False,0,0,0,0
2024-05-09,Bishnupur,24.6,93.8,5,994.1051654267088,17.258761689576843,28.481330162757853,22.87004592616735,81.45545985758777,7.455720347855149,60.309874811376574,27.387741861625557,148.1450461605358,rain,0,0,Clay,40.58012396006773,6,770,0.73,False,0,0,0,0
2024-05-20,Bishnupur,24.6,93.8,5,984.8415524291015,14.87319274103213,30.7564486303874,22.814820685709766,100.0,14.749158054981976,69.23382966954203,73.19096045473373,148.1723100188035,rain,0,0,Clay,66.97619278345765,6,770,0.73,False,0,0,0,0
2024-05-24,Bishnupur,24.6,93.8,5,999.4061056153156,18.029075012143725,40.166049396555735,29.097562204349728,94.82321159769647,13.53810768249031,99.2328078701782,54.620953161527474,155.19965547788678,rain,0,1,Clay,60.912554592961385,6,770,0.73,False,0,0,0,0
2024-05-26,Bishnupur,24.6,93.8,5,1005.0196597520395,14.684546302091885,39.259541520730586,26.972043911411234,75.23616624613081,5.307625161914677,67.1472642708404,25.616555685834225,153.42846930209546,rain,0,0,Clay,40.971344707000036,6,770,0.73,False,0,0,0,0
2024-05-30,Bishnupur,24.6,93.8,5,990.9464266787145,17.948261135067014,30.434202726008536,24.191231930537775,89.74353346441563,12.177830633383206,81.85813247018967,42.92410775729132,123.16161660465305,rain,0,1,Clay,49.63970728729609,6,770,0.73,False,0,0,0,0
2024-06-06,Bishnupur,24.6,93.8,6,989.7189915910564,18.0,30.70222817997343,24.351114089986716,100.0,17.994995775195232,97.0723004040506,84.25727323925095,152.79793668237653,rain,0,1,Clay,70.46438332329896,6,770,0.73,False,0,0,0,0
2024-06-08,Bishnupur,24.6,93.8,6,999.2983345489608,18.0,24.7274681948507,21.36373409742535,85.48216146018805,8.74852704556909,100.0,57.220760087820004,184.4021410843623,rain,0,0,Clay,59.32696442645178,6,770,0.73,False,0,0,0,0
2024-06-11,Bishnupur,24.6,93.8,6,991.6431603318841,23.86503674447695,27.095536843445185,25.480286793961067,100.0,12.559478578974502,93.38666646169709,64.52862926858512,206.0066625956561,rain,0,0,Clay,72.42205126043777,6,770,0.73,False,0,0,0,0
2024-06-18,Bishnupur,24.6,93.8,6,994.1847556617474,22.653066402950653,26.355655550880886,24.50436097691577,75.10576056457984,3.9557600503070107,45.12937662726262,16.178784959618177,137.92817431602333,rain,0,0,Clay,35.39163179644977,6,770,0.73,False,0,0,0,0
2024-06-23,Bishnupur,24.6,93.8,6,1002.055611179794,21.60775525184659,26.30166849178732,23.954711871816954,79.66789066761196,14.971033737003003,97.47559887101798,36.61936871201623,117.32678294021957,rain,0,0,Clay,49.924938238696456,6,770,0.73,False,0,0,0,0
2024-06-28,Bishnupur,24.6,93.8,6,999.2998261527056,19.621955881548033,29.648205793711412,24.635080837629722,100.0,15.064325051837905,49.29809289436786,34.810481870240366,87.60863554187482,rain,0,0,Clay,42.705210942662916,6,770,0.73,False,0,0,0,0
2024-06-28,Bishnupur,24.6,93.8,6,990.5520347911173,20.551075663515253,24.05636966453612,22.303722664025685,85.74771772937441,13.424771407051487,76.57882537366369,79.22620105736391,150.65605163962056,rain,0,0,Clay,76.64929670582157,6,770,0.73,False,0,0,0,0
2024-06-28,Bishnupur,24.6,93.8,6,994.4444019341822,23.367263554552782,28.48775259734065,25.927508075946715,78.72538542970524,14.230025057992401,93.15252557631742,70.34653297425365,184.38321590185797,rain,0,0,Clay,78.1442804417595,6,770,0.73,False,0,0,0,0
2024-07-04,Bishnupur,24.6,93.8,7,1006.1454461695853,25.45392770246681,27.200727628770796,26.327327665618803,83.49398881802139,13.482293659127844,48.28145327487443,45.26112194159776,194.83385597321535,rain,0,0,Clay,60.02234771999569,6,770,0.73,False,0,0,0,0
2024-07-09,Bishnupur,24.6,93.8,7,1005.6720746131082,20.738076003505956,28.981208647873384,24.85964232568967,84.78757449648373,9.629098686255887,65.26974735360434,36.95920166721771,152.56685658306915,rain,0,0,Clay,56.04121763315317,6,770,0.73,False,0,0,0,0
2024-07-09,Bishnupur,24.6,93.8,7,983.2335078903184,23.42438355600153,26.06658055693538,24.745482056468454,100.0,13.924659475694746,78.6330474355257,115.96533946243883,198.18566307125434,rain,0,0,Clay,100.0,6,770,0.73,False,0,0,0,0
2024-07-13,Bishnupur,24.6,93.8,7,1013.2754448039984,20.86658303582851,26.888572910905026,23.87757797336677,85.21446741577485,16.353452427371856,96.98489119441459,49.01378800019949,201.93832912985607,rain,0,0,Clay,66.80657127773466,6,770,0.73,False,0,0,0,0
2024-07-14,Bishnupur,24.6,93.8,7,1006.4233563934757,22.17084321679134,26.201612322589163,24.18622776969025,70.88319871377833,13.215414535209192,52.28154489095094,44.81467119907271,209.79379866171107,rain,0,0,Clay,58.534469213532105,6,770,0.73,False,0,0,0,0
2024-07-16,Bishnupur,24.6,93.8,7,993.7620508544911,23.858451824551654,29.14840377218354,26.503427798367596,91.1843961142382,4.6419316095874805,83.6463080323729,12.876261105918156,106.70472030519039,rain,0,0,Clay,50.93166635534966,6,770,0.73,False,0,0,0,0
2024-07-17,Bishnupur,24.6,93.8,7,1000.6105305192063,22.75694763331318,28.555848389953546,25.656398011633364,94.87391876391156,12.376871187692533,100.0,58.51797823099718,116.20891053598808,rain,0,0,Clay,68.16715636341193,6,770,0.73,False,0,0,0,0
2024-07-19,Bishnupur,24.6,93.8,7,985.0400451589446,20.069943584870156,27.863792750845736,23.966868167857946,87.53923108906262,13.995585272805357,68.12703670806847,63.914649220227645,135.308888557143,rain,0,0,Clay,65.20159089085125,6,770,0.73,False,0,0,0,0
2024-07-23,Bishnupur,24.6,93.8,7,991.4137839016116,24.234921239321604,28.669841064384276,26.45238115185294,76.29380617889592,18.854607421861164,100.0,75.88704044805557,198.31966789928043,rain,0,0,Clay,73.1588626427517,6,770,0.73,False,0,0,0,0
2024-07-29,Bishnupur,24.6,93.8,7,1017.6691399291791,22.844969674466583,28.113487740982265,25.479228707724424,90.49382980741906,11.065946647946742,72.67682413466213,11.118168405909797,150.91985807419303,rain,0,0,Clay,41.3953304950509,6,770,0.73,False,0,0,0,0
2024-07-30,Bishnupur,24.6,93.8,7,998.3353548375364,19.216214539809272,27.044212331966406,23.13021343588784,90.36109193264743,14.453822676108267,67.19498592480454,54.98510190989942,141.99031076386484,rain,0,0,Clay,63.89049173835575,6,770,0.73,False,0,0,0,0
2024-07-31,Bishnupur,24.6,93.8,7,1005.6550340204019,23.994797013379802,29.49684663174158,26.745821822560693,90.26708766752301,15.81504071136719,100.0,54.62739344644406,120.7306637622533,rain,0,0,Clay,52.524453651644734,6,770,0.73,False,0,0,0,0
2024-08-01,Bishnupur,24.6,93.8,8,983.45521794639,23.986351471636837,30.91202357519716,27.449187523417,100.0,18.771381111839702,98.59475458325085,113.53028058193475,223.14277593827825,rain,0,0,Clay,97.90838085224479,6,770,0.73,False,0,0,0,0
2024-08-04,Bishnupur,24.6,93.8,8,1004.2311813910119,21.602521927966755,28.60031116999145,25.101416548979103,69.39963348402975,8.38733045333462,70.22284530755584,46.96519749774694,215.12287152612578,rain,0,0,Clay,56.07265681636784,6,770,0.73,False,0,0,0,0
2024-08-04,Bishnupur,24.6,93.8,8,989.9985799428603,21.037581538331217,24.0,22.51879076916561,85.02423623547328,4.434554502025781,81.6019283667176,17.988947067788317,178.48442514747003,rain,0,0,Clay,37.45781247696091,6,770,0.73,False,0,0,0,0
2024-08-06,Bishnupur,24.6,93.8,8,1005.7415501337065,24.344993313830443,25.062183512120168,24.703588412975307,91.53934308940909,8.973051610531506,91.98657586444702,35.498420557172196,100.4525651227075,rain,0,0,Clay,59.672841295825734,6,770,0.73,False,0,0,0,0
2024-08-10,Bishnupur,24.6,93.8,8,994.480302652823,20.92688543237761,28.40272165736897,24.66480354487329,81.24637361338266,9.196774234965881,77.2045792201697,56.26185393974493,109.7492215647055,rain,0,0,Clay,60.24753454322568,6,770,0.73,False,0,0,0,0
2024-08-10,Bishnupur,24.6,93.8,8,1010.2622019195903,23.976924694706714,29.215155005682206,26.596039850194458,92.95993582895731,5.778597351911792,36.83142655283992,14.317232163943869,106.07750666086103,rain,0,0,Clay,45.01665824505698,6,770,0.73,False,0,0,0,0
2024-08-16,Bishnupur,24.6,93.8,8,994.1841977536114,25.90385817903485,28.15587459311642,27.029866386075632,94.06550097230144,18.052664613795308,85.31814521588002,79.48645205205476,150.06553815574358,rain,0,0,Clay,78.77521302401931,6,770,0.73,False,0,0,0,0
2024-08-16,Bishnupur,24.6,93.8,8,997.8950984428425,21.809642761802266,24.69467320590799,23.252157983855128,93.14641890512478,10.342917849190206,77.14041373444289,48.85268017061716,142.65636438661585,rain,0,0,Clay,53.76703149921599,6,770,0.73,False,0,0,0,0
2024-08-17,Bishnupur,24.6,93.8,8,984.0854100368861,18.38830622311272,30.08034083285306,24.23432352798289,90.99474737991093,16.830140558363993,100.0,84.6959094424235,213.03504166509543,rain,0,0,Clay,67.80596497238108,6,770,0.73,False,0,0,0,0
2024-08-19,Bishnupur,24.6,93.8,8,1004.6911154191258,22.421370376590957,29.95042483820881,26.185897607399884,65.75038412824347,5.946989994239326,89.74613151237233,20.86649380526539,154.4150834183061,rain,0,0,Clay,54.969932206236486,6,770,0.73,False,0,0,0,0
2024-08-25,Bishnupur,24.6,93.8,8,989.8211763706657,20.18598368323468,30.318148129911794,25.252065906573236,75.08717703620627,6.133945159377657,61.82018050074593,30.752019772463633,136.31442302015256,rain,0,0,Clay,48.639460230386206,6,770,0.73,False,0,0,0,0
2024-08-25,Bishnupur,24.6,93.8,8,990.29802159022,20.113060351183687,24.032731814627255,22.072896082905473,100.0,9.039251294738106,89.53674343534126,56.17787590172938,107.79638947945844,rain,0,0,Clay,60.91300678515319,6,770,0.73,False,0,0,0,0
2024-08-25,Bishnupur,24.6,93.8,8,980.0,22.40975031291741,25.86177154980892,24.135760931363166,88.50590158832253,21.037295327181347,100.0,130.56281157281214,217.49270724700517,rain,0,0,Clay,91.19953608955379,6,770,0.73,False,0,0,0,0
2024-08-26,Bishnupur,24.6,93.8,8,1009.5915052473075,21.285257807166808,27.832807143282736,24.55903247522477,87.41595584879396,10.610628662028795,55.66662522409511,40.87098277241631,227.61167024695789,rain,0,0,Clay,58.17192067189521,6,770,0.73,False,0,0,0,0
2024-09-05,Bishnupur,24.6,93.8,9,988.6824199527832,22.612590123890204,29.082032899084204,25.847311511487206,96.03229285654594,18.482577330198787,89.28113492064406,69.18007756155029,240.6138719067788,rain,0,0,Clay,75.57937903451867,6,770,0.73,False,0,0,0,0
2024-09-06,Bishnupur,24.6,93.8,9,992.5100567496869,21.232540909430142,28.816106700598418,25.02432380501428,100.0,14.558100907221363,90.80151839507553,97.51198139965096,207.56304173361764,rain,0,0,Clay,85.57478818583905,6,770,0.73,False,0,0,0,0
2024-09-06,Bishnupur,24.6,93.8,9,1009.2017048724463,23.765147321120846,29.171726114440315,26.46843671778058,74.36576029439871,9.280220339775699,66.19745415901181,48.28714372337079,214.9792026845721,rain,0,0,Clay,49.31712005551741,6,770,0.73,False,0,0,0,0
2024-09-07,Bishnupur,24.6,93.8,9,997.1501089544078,22.629856936888846,25.869556678579496,24.24970680773417,91.77641418307161,14.969488982589452,55.885867833623344,41.98743165983263,187.78655678285443,rain,0,0,Clay,63.859098138270284,6,770,0.73,False,0,0,0,0
2024-09-10,Bishnupur,24.6,93.8,9,980.0,20.73464309337002,28.80128317808213,24.767963135726077,94.53698512119945,18.015012657792717,100.0,129.5815113318049,219.85608671500836,rain,0,0,Clay,100.0,6,770,0.73,False,0,0,0,0
2024-09-11,Bishnupur,24.6,93.8,9,997.9281685525746,25.000437927874486,26.82598156138393,25.913209744629206,100.0,10.91569318870339,68.76922021965419,87.56792030816197,259.13686329979953,rain,0,0,Clay,83.22677316108073,6,770,0.73,False,0,0,0,0
2024-09-17,Bishnupur,24.6,93.8,9,1008.1074585100455,23.810153463074215,25.514656152237286,24.66240480765575,86.43063924241544,12.160140104337854,93.82945974772329,25.899333980393973,243.04876562036088,rain,0,0,Clay,41.01291989336847,6,770,0.73,False,0,0,0,0
2024-09-19,Bishnupur,24.6,93.8,9,996.9922930983737,23.109565042635626,30.352593516548602,26.731079279592116,98.11418779499516,13.372467998632107,44.691645145159306,25.06963186339441,138.5368861519504,rain,0,0,Clay,49.016336248646404,6,770,0.73,False,0,0,0,0
2024-09-21,Bishnupur,24.6,93.8,9,994.946956840193,22.332416945871845,29.965515552209368,26.148966249040605,78.53796316436299,13.977216860558194,56.47073630958922,35.281472405998784,86.2504382497872,rain,0,0,Clay,49.93063005103763,6,770,0.73,False,0,0,0,0
2024-09-23,Bishnupur,24.6,93.8,9,1001.8471000554996,20.707013767124984,27.929916623394423,24.318465195259705,81.19572861574161,9.327079520946835,95.6956939007876,38.48553961524642,98.83664388463964,rain,0,0,Clay,50.832086884512975,6,770,0.73,False,0,0,0,0
2024-10-05,Bishnupur,24.6,93.8,10,1002.5503437192557,8.383185958931506,26.784103041091242,17.583644500011374,83.92538655935024,9.92917130696165,83.03287423073024,0.25489058310774454,74.02190260435297,none,0,0,Clay,28.103487434123,6,770,0.58,False,0,0,0,0
2024-10-07,Bishnupur,24.6,93.8,10,1013.9461233104631,19.660137100459416,27.521752984196876,23.590945042328144,73.23244419042936,6.706177219335686,37.14618964235842,2.4052842214748194,41.145714419829005,rain,0,0,Clay,42.89281111834146,6,770,0.58,False,0,0,0,0
2024-10-07,Bishnupur,24.6,93.8,10,1000.5355269048687,13.407189943427618,25.00997208915708,19.20858101629235,78.02138041506855,3.047084958903847,75.59028715082205,0.16297132566495554,2.823146130247548,none,0,0,Clay,40.6806622266988,6,770,0.58,False,0,0,0,0
2024-10-10,Bishnupur,24.6,93.8,10,1021.2367671221251,12.262842356158238,24.597057620046876,18.429949988102557,72.7953784138195,6.233394184851348,40.030708699152584,3.2584266155497676,5.826682162689571,rain,0,0,Clay,31.793833701098084,6,770,0.58,False,0,0,0,0
2024-10-13,Bishnupur,24.6,93.8,10,1011.6266787029368,12.554267100857114,27.004955151397308,19.77961112612721,93.42231115386333,4.458394650591131,59.977427554394865,1.9192691302592741,5.340667071474026,rain,0,0,Clay,32.331223628446416,6,770,0.58,False,0,0,0,0
2024-10-13,Bishnupur,24.6,93.8,10,1011.5251917104391,14.865357192702735,28.81471566946763,21.84003643108518,74.91887426890338,11.422525307524444,84.40517085822039,2.072125956502707,7.2498217023117775,rain,0,0,Clay,27.28078953412741,6,770,0.58,False,0,0,0,0
2024-10-21,Bishnupur,24.6,93.8,10,1002.6893979339795,13.020390189871014,27.796813389984816,20.408601789927914,84.00388020544408,10.470798924345925,37.089057263755755,0.761279585042496,4.752674671804505,none,0,0,Clay,34.13282183694727,6,770,0.58,False,0,0,0,0
2024-10-23,Bishnupur,24.6,93.8,10,1000.4178605649292,10.122738966913365,28.474983524568028,19.298861245740696,85.8865527533845,4.912673598914454,50.297505220121074,7.321771970249513,10.155177511794744,rain,0,0,Clay,29.26500332534666,6,770,0.58,False,0,0,0,0
2024-10-26,Bishnupur,24.6,93.8,10,1017.745335227581,11.286885506300887,31.811494265584248,21.549189885942567,76.21221007032376,6.226630926568673,43.376697098802765,1.0345514573742411,9.11760301266628,rain,0,0,Clay,42.167519099222964,6,770,0.58,False,0,0,0,0
2024-10-27,Bishnupur,24.6,93.8,10,1017.5264892141618,13.467020542610337,27.870342728390884,20.66868163550061,71.10223214698615,6.761707294979659,44.06515144937125,1.050255298181508,9.406578725805291,rain,0,0,Clay,25.61196620430968,6,770,0.58,False,0,0,0,0
2024-10-31,Bishnupur,24.6,93.8,10,999.9264983886204,13.9424375381588,25.73565502869547,19.839046283427134,79.50900949314733,7.7077511237043455,34.77254533648068,1.5711879856645317,3.6559947412203084,rain,0,0,Clay,34.914619876776904,6,770,0.58,False,0,0,0,0
2024-10-31,Bishnupur,24.6,93.8,10,1013.3537777590508,19.183945671064972,24.14686769944727,21.665406685256123,84.37473975605094,7.76593566166612,69.17674722611352,9.368432536212973,11.98987582005904,rain,0,0,Clay,41.73503716931866,6,770,0.58,False,0,0,0,0
2024-11-09,Bishnupur,24.6,93.8,11,1008.4989689660821,14.40515949743668,27.316263838097584,20.86071166776713,79.03512640007052,4.616978871210939,62.38836257894617,0.16351390789033007,11.103134429767863,none,0,0,Clay,30.308324872763205,6,770,0.58,False,0,0,0,0
2024-11-09,Bishnupur,24.6,93.8,11,1015.2344233762199,15.449387551072391,26.567286120188836,21.008336835630615,66.03338873324508,9.433270174992288,59.32363852484789,1.1973045721850664,10.729251016288398,rain,0,0,Clay,45.216783451895125,6,770,0.58,False,0,0,0,0
2024-11-12,Bishnupur,24.6,93.8,11,1013.9486717927427,14.285099995790098,24.86933600740518,19.57721800159764,86.87688436082888,11.218225659512216,85.51887356845724,1.4896751280648228,2.8504936081402477,rain,0,0,Clay,35.976055706796124,6,770,0.58,False,0,0,0,0
2024-11-19,Bishnupur,24.6,93.8,11,1009.0333830965614,15.56261313068569,24.022154877138263,19.792384003911977,86.53638021657905,7.335077240630012,66.88654241141691,3.3284885154105837,6.015468215660501,rain,0,0,Clay,30.11774154735989,6,770,0.58,False,0,0,0,0
2024-11-22,Bishnupur,24.6,93.8,11,1007.9496483040467,14.883584975027688,28.936836438805628,21.910210706916658,76.56617975785754,10.5038860531482,68.90869065136756,5.848484612200479,10.666648255675913,rain,0,0,Clay,45.785440554821385,6,770,0.58,False,0,0,0,0
2024-11-23,Bishnupur,24.6,93.8,11,1014.5309620006951,12.3929386455693,28.423960937272035,20.40844979142067,74.20185177250293,10.736424771318232,58.90379317645027,0.11219602856413285,9.289169156175223,none,0,0,Clay,25.501105052808686,6,770,0.58,False,0,0,0,0
2024-11-24,Bishnupur,24.6,93.8,11,1008.3102874158664,10.760797838205814,27.540651511521954,19.150724674863884,86.41974189950147,3.2504028281800688,44.07917159225547,1.1578091111432876,7.118489751907927,rain,0,0,Clay,41.725816979579015,6,770,0.58,False,0,0,0,0
2024-11-25,Bishnupur,24.6,93.8,11,1013.9757278447028,16.274082136281415,23.254836563618845,19.76445934995013,79.56188630420591,12.491098265029175,41.19627393043601,9.255118742213709,10.525123881921157,rain,0,0,Clay,49.10100733526659,6,770,0.58,False,0,0,0,0
2024-11-28,Bishnupur,24.6,93.8,11,1006.7127876338227,14.183758131021161,21.90471927228795,18.044238701654557,70.25729310060015,2.3012782038162847,42.82573813838919,2.4127038707646467,12.82563172412167,rain,0,0,Clay,40.207635385246334,6,770,0.58,False,0,0,0,0
2024-11-30,Bishnupur,24.6,93.8,11,1007.4801612841206,11.860147274801,25.74785198961601,18.803999632208505,66.92538407915174,6.3698664155681115,41.23028454732978,2.33599412809195,14.003816741070334,rain,0,0,Clay,43.78739483854747,6,770,0.58,False,0,0,0,0
2024-12-04,Bishnupur,24.6,93.8,12,1003.1227941250958,10.127089325954913,23.258025617384874,16.692557471669893,70.95274869370368,6.873940488690229,42.31211221721526,1.9561709497280544,6.7048689485846795,rain,0,0,Clay,44.479818124586835,6,770,0.58,False,0,0,0,0
2024-12-11,Bishnupur,24.6,93.8,12,1008.4928156452603,2.174990104803194,20.790406844820073,11.482698474811633,69.6886263420204,4.575984729494997,41.20583030082585,3.2976770171071763,7.589842094927209,rain,0,0,Clay,41.39010454027267,6,770,0.58,False,0,0,0,0
